feature_id;NS.1905.001.NEBNext_dual_i7_147---NEBNext_dual_i5_147.BS2_120;NS.1905.001.NEBNext_dual_i7_152---NEBNext_dual_i5_152.BM1_120;NS.1905.001.NEBNext_dual_i7_149---NEBNext_dual_i5_149.BS3_20;NS.1905.001.NEBNext_dual_i7_142---NEBNext_dual_i5_142.BM2_20;NS.1905.001.NEBNext_dual_i7_143---NEBNext_dual_i5_143.BM3_120;NS.1905.001.NEBNext_dual_i7_151---NEBNext_dual_i5_151.BS3_120;NS.1905.001.NEBNext_dual_i7_148---NEBNext_dual_i5_148.BM1_20;NS.1905.001.NEBNext_dual_i7_144---NEBNext_dual_i5_144.BM2_120;NS.1905.001.NEBNext_dual_i7_150---NEBNext_dual_i5_150.BS1_20;NS.1905.001.NEBNext_dual_i7_141---NEBNext_dual_i5_141.BS1_120;NS.1905.001.NEBNext_dual_i7_145---NEBNext_dual_i5_145.BM3_20;NS.1905.001.NEBNext_dual_i7_146---NEBNext_dual_i5_146.BS2_20
NMG90_11090;1026;917;909;712;866;730;1051;1163;834;1507;628;746
NMG90_21045;44919;44595;31301;30071;30703;42939;51901;42375;26749;46995;31101;30806
NMG90_09315;24987;17705;11383;11667;9763;13361;20978;12370;11237;11497;13692;25800
NMG90_15445;610;446;704;1179;487;665;1848;766;1440;2106;734;1233
NMG90_09080;81128;64703;53760;76612;51380;66239;115195;69580;58032;63756;71323;94520
NMG90_16830;709;493;350;386;370;404;520;567;313;733;290;442
NMG90_03460;767;702;577;590;591;607;874;640;510;1055;440;695
NMG90_11335;587;697;684;312;268;436;476;866;654;543;739;353
NMG90_06305;5462;4763;8410;7646;2852;4105;11713;5729;8405;6868;8532;7536
NMG90_04620;2362;1576;1656;1513;1062;1014;1963;1344;1330;1518;1346;1713
NMG90_23790;3923;3427;2981;2790;2740;2596;3417;3300;2486;4141;2342;2628
NMG90_21890;114;72;101;71;51;83;124;81;55;136;47;64
NMG90_23720;112;104;74;73;56;66;83;82;56;110;59;50
NMG90_17360;1112;814;374;365;445;1197;460;856;250;554;334;532
NMG90_14630;967;481;624;722;350;427;735;581;384;547;415;628
NMG90_22955;839;588;613;703;877;482;541;860;629;923;592;554
NMG90_22405;179;148;236;208;137;131;346;120;204;269;194;182
NMG90_04015;2819;1413;138;133;197;224;879;379;137;250;158;1180
NMG90_10105;1417;865;686;783;624;625;784;681;560;792;654;741
NMG90_10790;27835;20236;18108;16609;12370;15282;22939;20617;14459;21091;16014;18455
NMG90_21805;267;248;318;334;234;175;394;280;352;384;289;240
NMG90_19640;643;412;346;368;426;407;398;371;331;593;382;574
NMG90_13850;1303;1341;1444;1128;895;857;1732;1081;1355;1728;1299;1178
NMG90_18955;5239;3741;5022;5225;4064;3244;5790;4450;4511;5272;4324;5327
NMG90_07295;37380;35492;26226;21347;22732;27787;23693;29118;10720;25779;19174;10125
NMG90_02885;948;637;931;788;987;656;859;924;1037;1338;832;729
NMG90_00230;1100;775;425;271;562;580;386;793;262;756;300;348
NMG90_03560;1096;1122;994;910;724;861;1456;968;1058;1121;1104;1114
NMG90_18175;192723;148220;187644;171919;93166;167142;245062;137254;131202;139424;163419;133281
NMG90_07040;3773;6620;6842;5871;1489;4449;4952;2727;3067;1840;8586;2951
NMG90_13670;2947;2655;2762;3220;1901;1850;3564;2209;3528;2830;2763;3480
NMG90_24675;8;12;6;1;5;16;10;9;5;12;11;13
NMG90_01375;407;431;603;594;346;319;800;362;597;662;465;528
NMG90_17585;144;110;230;328;81;131;158;158;202;149;188;200
NMG90_23675;482;325;254;228;186;415;319;312;273;288;259;166
NMG90_08175;299;244;170;197;140;162;222;226;200;254;170;310
NMG90_03325;29132;25194;21440;19879;17811;19411;26068;21142;18614;26650;17359;20050
NMG90_21865;506;581;1561;1466;397;412;1967;464;1509;1128;1223;1033
NMG90_04465;2007;1481;1371;1194;1095;1309;1652;1499;1424;1839;1004;1238
NMG90_14190;17163;14433;10943;9274;15863;15227;12351;18384;8192;16126;7746;8621
NMG90_01005;13795;19325;10747;12958;10615;10323;15799;13092;9785;17340;10947;10970
NMG90_09725;31;6;15;7;6;11;23;10;4;14;11;14
NMG90_18130;103;90;109;92;100;40;137;138;126;182;127;98
NMG90_19025;469;404;442;389;353;322;418;395;394;456;354;339
NMG90_08965;791;685;785;779;834;930;1537;1126;974;1586;709;938
NMG90_23970;258;229;152;251;135;204;339;204;185;300;160;206
NMG90_06005;41;30;34;34;42;61;54;48;35;69;21;37
NMG90_12390;723;542;269;193;316;338;428;469;202;472;253;312
NMG90_05415;276;443;290;232;187;377;376;234;170;215;303;239
NMG90_03150;1129;1036;872;696;782;758;861;863;673;1136;688;584
NMG90_00875;4886;3575;3080;2915;1899;3074;5127;3030;3170;4074;3282;3723
NMG90_14330;41;63;46;60;33;47;74;35;71;56;50;62
NMG90_15255;104;73;101;141;78;88;196;109;120;131;152;141
NMG90_20730;5475;3229;4583;4973;2821;2943;5361;4158;3975;3591;4189;3305
NMG90_19610;2914;2088;1610;1351;1864;2491;1847;1853;1779;2030;1558;1839
NMG90_11875;1779;894;444;402;698;856;632;1037;384;854;438;776
NMG90_04625;5055;3645;3721;3588;2585;2533;4377;3231;2982;3514;3074;3784
NMG90_19390;5150;4375;4689;4052;3067;3335;5221;3709;3777;5671;4168;3383
NMG90_23460;107;24;159;215;73;77;219;102;249;225;80;142
NMG90_05360;623;142;48;58;39;112;65;99;61;115;49;54
NMG90_22980;592;536;656;633;229;323;1178;381;628;688;793;676
NMG90_19845;7112;5339;6396;5560;4678;3934;7506;5400;5072;7131;4888;4662
NMG90_01575;6577;4827;6430;5316;3016;4859;7711;4760;4461;5060;5399;4341
NMG90_01755;184;140;216;281;103;104;380;130;210;241;248;284
NMG90_09130;123986;111433;107606;107741;79125;92807;149270;102049;96035;123039;97433;93392
NMG90_17090;92;129;47;74;56;73;106;51;75;141;91;104
NMG90_03205;19;18;15;33;32;24;46;33;39;60;30;24
NMG90_10365;37;34;37;36;31;44;61;33;41;36;33;31
NMG90_04365;650;523;426;564;403;653;779;679;478;689;483;612
NMG90_09945;1627;1116;960;721;968;1099;1156;1130;921;1217;723;982
NMG90_19635;992;608;470;526;505;543;721;583;563;860;502;796
NMG90_19795;4012;2962;4935;4932;2400;2964;7263;2579;5209;4307;5557;4727
NMG90_03650;172895;152454;139040;182605;104721;97782;250600;125595;173873;154409;153431;252925
NMG90_10845;433;352;427;313;451;394;413;383;408;495;283;344
NMG90_13340;13978;12617;9980;9806;8326;8219;13605;10431;9894;14263;9059;12649
NMG90_04165;2569;2210;3454;3395;1835;1752;3547;1946;2979;3605;2649;2726
NMG90_15730;45;50;76;81;51;60;92;66;73;92;68;83
NMG90_04065;12053;8960;8872;7824;4804;8085;11401;8649;6787;8397;8981;8120
NMG90_15845;36;31;55;75;36;44;99;80;24;54;10;36
NMG90_05780;50;82;89;68;50;36;148;62;101;112;49;53
NMG90_02925;628;496;527;725;387;437;807;454;738;654;558;684
NMG90_13280;2071;1508;1263;1543;1047;1461;1968;1511;1147;1661;1326;1259
NMG90_23640;482;367;292;265;229;248;397;295;243;408;273;367
NMG90_09330;3848;2249;1586;1796;1285;1769;2966;1718;1792;1681;2005;4772
NMG90_05945;2221;2397;3385;3220;1452;1734;4492;1545;2335;1696;3468;2621
NMG90_05530;19713;15031;15912;13481;11389;11562;19911;14777;13269;21751;11868;12567
NMG90_19860;1096;954;781;698;574;577;1106;734;604;898;694;768
NMG90_01690;426;363;278;372;320;352;386;389;300;681;284;347
NMG90_02075;143;116;114;63;93;59;122;64;93;154;109;125
NMG90_12725;1430;973;1326;1691;1182;1350;2578;1307;1383;2284;1229;1838
NMG90_18830;239427;224863;202670;237897;186078;130848;240118;192898;290000;283757;172311;259375
NMG90_23860;855;617;882;1008;674;411;882;579;1105;803;716;839
NMG90_07375;905;805;759;801;651;814;1166;833;617;1013;673;797
NMG90_06485;12;20;5;14;4;7;16;5;23;14;22;11
NMG90_11750;1616;1287;4054;4240;1367;985;4785;1574;4826;1230;3476;5745
NMG90_06840;882;794;1227;1269;740;785;1687;720;1212;1456;1007;1053
NMG90_10285;8;19;20;10;4;35;34;39;39;24;47;6
NMG90_06400;578;575;515;497;336;548;740;538;472;604;572;465
NMG90_15560;10767;6367;9683;13288;5379;6772;19064;8197;8236;11318;10670;11995
NMG90_22635;4568;3683;5835;5118;4740;4081;6202;5538;4501;6140;4214;4358
NMG90_19020;625;543;612;580;485;434;559;511;502;717;443;465
NMG90_08410;135;87;87;67;71;92;100;111;57;120;118;120
NMG90_22975;3415;8291;466;565;2186;2374;612;3559;1080;5291;940;832
NMG90_07790;11307;14230;8338;9879;7411;9984;11201;13224;10370;11161;9479;8745
NMG90_23300;690;395;611;680;688;423;959;545;576;995;465;479
NMG90_01620;172;151;172;209;150;135;334;177;207;254;147;196
NMG90_04740;927;756;964;772;577;569;1328;835;786;1066;703;888
NMG90_05100;5;26;11;11;12;20;21;13;18;16;8;8
NMG90_01720;346;278;203;190;192;291;281;211;273;446;159;200
NMG90_18680;48291;46515;99884;112324;40113;21240;120454;42025;184122;65725;87051;115781
NMG90_05280;2646;2104;3241;2883;1640;2018;3776;1801;2711;3055;3038;2356
NMG90_02360;98;99;168;162;26;58;212;124;109;74;153;109
NMG90_08510;2710;2392;2745;2819;2090;1593;3510;2744;2544;3235;2467;3088
NMG90_01480;8315;6694;7759;7264;5318;5953;11107;6224;5328;6057;7550;6937
NMG90_10465;38;25;18;5;6;19;31;11;9;27;20;24
NMG90_03785;7483;6332;8241;6556;4617;5644;10866;5872;7057;9630;6721;6036
NMG90_02285;274;198;236;306;189;217;289;212;216;319;190;167
NMG90_09350;455;361;382;458;320;271;544;333;464;608;402;900
NMG90_12720;755;402;343;361;382;398;329;371;308;582;434;286
NMG90_07910;6786;11480;5819;2908;4080;5566;8776;3216;2976;5531;3096;2462
NMG90_03480;5601;4091;2051;2188;3146;3226;2272;3991;2063;3892;2024;3231
NMG90_14395;1656;1245;1336;1383;776;1024;2142;1403;1170;1516;1484;1326
NMG90_04595;15843;11052;6722;6813;8249;8667;10128;11524;6331;11570;6332;9310
NMG90_19920;530;309;1111;1383;408;293;1074;328;922;947;980;973
NMG90_06245;2158;1947;1756;1812;1280;1116;2429;1470;1491;1855;1486;1426
NMG90_15760;2974;2931;1383;1395;1852;2348;1825;2496;1337;2627;1459;1847
NMG90_00195;191;166;200;231;133;140;299;130;233;239;160;225
NMG90_15015;1160;969;1340;1378;849;1296;2320;1050;1692;1863;1365;1730
NMG90_13480;9077;5454;6613;6246;6204;5647;6185;5623;5947;7976;5934;8261
NMG90_22005;3209;2224;2026;2390;1603;2290;3993;2528;2122;3570;2354;2826
NMG90_06475;182;116;258;276;134;143;192;148;311;188;176;303
NMG90_16940;4039;2567;2420;2890;2119;1945;3064;2701;2486;2295;2232;3314
NMG90_13240;1791;1141;1489;1211;706;1025;1664;1034;1335;1184;1322;1393
NMG90_08470;1787;1747;1301;1416;1087;1144;2109;1296;1510;1742;1290;1537
NMG90_21835;300;160;274;237;157;177;397;233;257;261;256;206
NMG90_02090;3731;4259;6910;5007;2623;3398;7542;4785;5859;6188;7177;4438
NMG90_16845;727;574;1166;1255;746;365;1718;589;1222;1243;802;1446
NMG90_02705;2534;1677;2105;2422;1448;1282;2321;1749;1808;1822;1761;2382
NMG90_03655;108443;95362;93095;120923;64867;56727;156081;79337;117128;98174;98808;166095
NMG90_13935;17;9;10;13;9;10;18;3;10;49;11;9
NMG90_22000;2722;1940;1264;1716;2047;3080;3937;2713;2176;4001;1708;3489
NMG90_08850;432;234;140;138;224;260;316;354;175;301;155;194
NMG90_12520;902;591;584;512;395;670;554;469;268;628;543;403
NMG90_19690;0;5;1;4;0;2;10;5;4;4;6;7
NMG90_19005;311;272;240;243;185;227;280;249;266;363;211;249
NMG90_24010;522;620;240;213;354;639;255;375;145;347;216;222
NMG90_04990;148;76;162;102;95;80;93;98;90;159;85;139
NMG90_07500;985;664;693;793;296;379;1174;495;481;578;768;770
NMG90_16440;6504;4375;3732;3468;3889;4688;4358;4822;2847;5480;3186;3372
NMG90_09145;968;263;199;213;226;336;233;352;111;248;186;265
NMG90_00320;5628;4615;5953;4033;2826;4429;5700;4145;5220;4104;5022;3043
NMG90_04010;14534;8743;613;581;903;403;4172;1751;537;730;782;7490
NMG90_13745;29285;26539;27526;26945;18607;21286;36166;22870;25231;30342;24630;22681
NMG90_17045;6366;6344;7202;5534;3437;6101;8309;6587;6039;8426;6651;4987
NMG90_03630;11589;9402;18453;18335;6674;6932;19751;8063;15576;13305;16858;16071
NMG90_19370;1130;1125;824;769;778;725;1111;815;899;1359;726;1065
NMG90_13160;2930;2383;1817;1835;1625;1511;2272;1963;1944;2885;1685;2559
NMG90_23400;364;284;309;492;212;303;559;309;297;535;341;385
NMG90_16885;26773;23353;16862;17810;19422;18852;21229;22928;18779;31410;13818;22051
NMG90_05230;12830;12867;23630;22092;8844;9438;28382;11356;19876;22093;17523;13039
NMG90_21935;772;678;539;737;423;461;936;607;587;788;512;595
NMG90_04290;296;239;296;196;158;300;325;252;241;299;260;253
NMG90_22345;866;686;444;571;398;552;888;550;403;734;448;720
NMG90_18460;19792;14926;15109;17067;13652;15346;22613;18353;15353;21699;14788;13998
NMG90_11620;34668;35204;45721;46182;28787;23471;56645;29052;42904;44181;36757;46486
NMG90_16680;2703;1767;1588;1861;1670;1340;1939;1870;1897;2258;1515;2236
NMG90_13570;75;79;72;127;107;61;138;87;92;99;81;63
NMG90_04490;1893;1587;2245;2104;1828;1546;3289;1567;2411;3127;1723;1706
NMG90_08040;125;96;154;136;108;81;210;112;131;196;116;110
NMG90_11325;2675;3027;2761;2592;1657;1949;3585;2132;2441;3117;2363;2222
NMG90_05045;1682;1207;1127;889;871;1375;1310;1171;922;1456;966;1012
NMG90_23550;67;72;65;103;63;63;129;45;281;84;111;166
NMG90_25060;700;625;542;412;418;474;608;604;374;916;482;363
NMG90_08840;637;591;603;568;512;589;810;608;677;835;521;531
NMG90_22525;55;49;21;12;35;70;24;53;14;22;29;16
NMG90_00445;500;309;244;202;190;224;380;256;169;282;221;359
NMG90_01930;1061;681;641;701;507;619;991;817;636;813;682;990
NMG90_21135;143;103;78;81;75;76;148;82;75;97;109;108
NMG90_01380;511;547;786;625;467;437;1003;417;810;851;685;711
NMG90_12635;3967;3086;1355;1476;1833;2863;2565;3240;1221;3340;1685;1812
NMG90_01495;259;204;296;266;225;153;454;297;267;425;241;208
NMG90_17500;3222;2393;3215;3722;2659;2409;3284;2724;2487;2675;2973;2919
NMG90_24040;535;499;922;874;361;363;1379;527;889;970;689;486
NMG90_06425;19;8;19;19;10;9;17;19;11;23;15;29
NMG90_20735;5975;4986;9438;11987;5280;3437;11504;4959;9690;7840;8913;8409
NMG90_16950;36574;24591;23033;26564;18547;17582;28537;22478;23946;20913;22285;34912
NMG90_10095;5173;4422;5356;4629;3483;3712;6272;4071;4450;6147;4126;3692
NMG90_09200;575;441;460;394;367;434;315;406;266;655;274;295
NMG90_06940;280;282;363;410;129;167;632;215;310;470;369;283
NMG90_18535;7712;5750;5197;5606;5248;4358;8437;6510;4754;8139;5218;6791
NMG90_24470;563;608;621;663;296;408;935;469;463;757;556;428
NMG90_02920;1535;1169;1157;1308;1139;881;1471;1077;1499;1437;1093;1249
NMG90_08220;785;756;658;469;459;568;599;736;475;774;539;418
NMG90_14855;25221;20554;24109;24780;18127;17389;29266;22553;24780;30283;20146;28636
NMG90_24270;333;288;337;243;165;187;398;246;291;400;232;263
NMG90_15665;546;578;317;404;299;766;511;550;253;627;341;391
NMG90_24785;2509;2074;2681;2494;1769;1646;3648;1980;2460;3193;2106;2334
NMG90_19885;36;29;49;35;20;29;41;46;42;52;36;47
NMG90_21830;1038;692;883;872;589;698;857;762;584;828;696;568
NMG90_18750;11771;11692;19428;22445;9645;5363;20937;9646;36614;16818;17140;24260
NMG90_24015;406;511;240;209;320;558;217;367;130;342;212;180
NMG90_23760;36469;46880;29208;30925;23044;31152;45568;33492;28285;44773;33474;26218
NMG90_13205;1933;1454;2103;2283;1140;1481;3130;1402;1746;2804;1718;1707
NMG90_22570;729;675;530;468;467;556;688;519;493;776;511;413
NMG90_07360;4694;3201;2836;3698;2425;2296;3915;2939;3697;3961;3115;4542
NMG90_05970;3569;2577;2888;2419;2026;2112;3022;2117;1953;2463;2457;2872
NMG90_14070;731;611;988;945;546;499;1078;537;1071;1033;888;886
NMG90_07390;6573;3985;27129;42904;3764;2997;61707;6693;35700;6050;44653;39962
NMG90_22240;462;342;399;383;312;479;456;458;287;610;390;229
NMG90_12385;6072;3442;1636;1583;2956;3864;2670;4536;1507;3436;1953;2844
NMG90_24340;11413;9549;10216;8992;6419;8011;14871;9774;7721;9198;10220;8971
NMG90_08705;1797;1451;2716;2800;1231;1016;3622;1498;2575;3074;2390;2443
NMG90_07620;4774;3956;3582;2914;2374;3923;4615;3025;3235;3960;3215;2634
NMG90_02420;674;547;591;733;457;411;916;564;604;765;570;598
NMG90_16350;3567;2627;2633;2709;1789;2518;3885;2854;2227;3153;2496;2486
NMG90_01660;683;690;642;638;506;540;575;573;523;873;467;533
NMG90_06750;3362;2810;3976;3618;1835;2519;5632;2973;3126;3842;3421;2574
NMG90_13625;431;409;422;433;346;364;348;392;338;520;348;372
NMG90_20925;122;87;63;86;73;84;198;66;128;172;109;90
NMG90_05955;2614;3561;5764;5501;2109;2496;7903;2219;5225;3943;5297;4139
NMG90_02845;11968;9001;18855;20145;10020;10036;19771;12980;20940;17371;16689;12121
NMG90_15125;99;58;76;47;22;91;89;41;44;42;115;32
NMG90_19685;67;66;68;85;59;62;83;64;70;106;67;107
NMG90_06085;292;188;177;162;147;161;192;201;173;273;171;148
NMG90_10320;289;168;282;234;114;224;395;266;199;280;244;242
NMG90_06105;1862;1383;1113;1365;1013;1120;1910;1340;1426;1436;1456;1561
NMG90_16430;25019;16528;10845;14325;11814;12709;17057;16109;10247;13481;11528;17657
NMG90_02160;5135;4687;3299;4523;2864;3709;5940;3939;4237;4074;4185;5571
NMG90_07175;7238;5695;3541;3403;3887;5265;6069;6263;3192;6142;3798;3936
NMG90_24445;672;562;545;690;295;499;1004;569;579;593;664;605
NMG90_08345;813;774;646;642;546;641;937;704;630;940;538;562
NMG90_09660;34378;89219;9716;11284;27542;32444;10775;40234;20864;60483;15614;15000
NMG90_07705;2629;1855;3173;3275;1623;1419;3800;1478;2499;2614;3342;4382
NMG90_11150;570;511;565;523;277;360;735;410;411;493;446;342
NMG90_17370;176;66;51;70;28;104;81;64;64;70;54;63
NMG90_23015;545;431;1144;1214;635;755;1481;597;1038;2207;712;947
NMG90_10945;3191;2894;3336;3009;2567;2866;4030;3468;3049;4409;2637;2512
NMG90_20320;589;432;305;375;298;364;437;477;284;489;349;424
NMG90_17795;652;470;1391;1064;533;758;893;838;1884;715;740;789
NMG90_08060;163488;165046;315146;416724;199982;90172;375938;209641;926894;621293;301613;314831
NMG90_20705;6808;4104;2645;4133;3583;3468;4214;5498;2608;2629;5022;8205
NMG90_10005;4393;4508;2950;2036;3091;3754;3076;2637;3207;3442;2182;1667
NMG90_03260;265;249;304;382;165;177;517;253;351;402;292;428
NMG90_17505;7602;6812;8439;8007;6037;6329;11237;7409;6706;9616;6644;6537
NMG90_07965;8713;8162;10756;9824;10999;8049;9769;8887;9634;17416;8447;6761
NMG90_13560;54;64;86;102;58;53;120;72;88;133;105;83
NMG90_20465;4281;3654;3592;3589;2858;2856;4918;3756;3849;5657;3065;3995
NMG90_16670;4889;3285;2523;2746;2546;2295;3033;3400;2480;3935;2467;3411
NMG90_06135;18241;11254;14084;9628;7207;11447;17220;9406;7211;10816;15419;9604
NMG90_03490;2667;1653;464;605;1158;3134;633;2763;163;1974;764;734
NMG90_22145;615;478;484;383;455;528;522;509;448;633;455;438
NMG90_13255;170;98;107;120;119;104;89;135;96;122;74;126
NMG90_01395;1767;1670;1781;2521;1482;1434;3838;2165;2155;3231;1836;2764
NMG90_25035;2251;1926;1185;1229;1159;1290;2025;1899;1220;2164;1345;1436
NMG90_07080;1086;839;275;356;455;591;572;723;261;461;446;573
NMG90_12055;109;73;56;59;78;62;135;84;93;123;36;65
NMG90_01055;2806;2509;4744;5104;2619;2068;5574;2761;4289;4473;3368;3645
NMG90_04820;1657;1708;2984;2331;1111;1208;3538;1842;2922;3242;2467;1878
NMG90_08955;495;395;356;346;396;417;602;435;389;580;390;474
NMG90_03995;3007;3063;3759;2611;1749;2190;4393;2724;3109;3740;3039;2956
NMG90_19770;3354;2912;3431;3677;2140;1817;5232;2765;3113;4782;3191;4066
NMG90_03525;864;518;374;370;382;555;470;571;352;469;501;521
NMG90_22110;1167;900;1062;1213;834;952;1795;895;1013;1602;946;1359
NMG90_22485;2103;1994;2533;2334;1350;1434;3435;1658;2151;2354;2407;1771
NMG90_05310;62867;47648;24841;28720;50065;30689;39429;33767;34538;38271;22776;75948
NMG90_21545;7183;5638;3254;3929;4556;6752;5088;6789;2384;5523;4012;3087
NMG90_00400;31605;24401;35731;42073;20918;16480;49579;23323;38934;32640;33419;42327
NMG90_17870;13888;7276;301;304;1945;10130;475;4714;195;740;343;231
NMG90_04350;18015;14282;7226;5446;10581;11798;7984;13007;5067;8352;6367;7767
NMG90_04640;5559;3610;4389;4574;3583;3591;4985;4806;4534;4322;3941;4020
NMG90_08315;12267;8798;10256;12256;8334;7895;17830;10553;10048;16895;9952;14266
NMG90_22550;1267;749;805;818;678;778;909;761;706;975;688;607
NMG90_17030;418;290;332;304;377;299;324;465;235;330;293;254
NMG90_06035;2076;1642;1756;1594;825;1210;2661;1198;1520;1836;1753;1459
NMG90_20010;63;36;42;57;6;34;56;42;34;63;44;58
NMG90_18030;745;578;722;658;489;622;666;443;540;892;591;504
NMG90_02095;162907;278259;52606;59347;74677;119626;66287;139668;76707;146043;88916;76958
NMG90_24800;1059;955;745;636;314;595;1036;839;704;1159;826;734
NMG90_00300;2698;1416;1462;1495;1167;1487;1790;1764;1202;1570;1296;1512
NMG90_14995;89542;77074;40993;54881;53447;52544;63121;75055;53817;60366;44455;90928
NMG90_00325;36239;34408;30932;28056;21896;28590;41723;28573;25007;30235;26449;21452
NMG90_08645;3290;2867;5319;5658;1712;2118;7706;3005;4730;4271;5904;5018
NMG90_05830;31477;19393;20808;19362;11877;21622;29341;20519;15704;19219;21236;21335
NMG90_25140;4858;4463;4178;4312;2557;3045;6709;3728;4542;6153;4415;4580
NMG90_00140;365;223;356;371;257;200;416;190;286;315;347;614
NMG90_18660;1049;953;2294;2882;751;456;3494;861;3148;1077;2441;4044
NMG90_24880;1364;1143;994;795;772;799;1180;962;728;1398;746;719
NMG90_17860;24033;13813;1067;774;4948;18382;1720;10742;665;2604;965;873
NMG90_15790;9789;9482;10368;10390;8258;7266;11897;8161;10459;11725;8542;10050
NMG90_17055;30267;22864;15435;21740;16060;16073;30572;18545;20676;31669;14249;22162
NMG90_21930;2977;2680;3079;2759;1713;2104;5006;2704;2901;4174;3081;2726
NMG90_22320;6593;4920;4592;5030;3310;3990;5603;4557;4506;4981;4618;4729
NMG90_00260;6529;5984;8036;6520;3931;4938;10864;4568;6392;9133;6752;5536
NMG90_09605;4022;2987;2835;3946;2822;2477;5697;4227;3190;4954;3561;5015
NMG90_14535;4379;4031;4030;3777;2729;3357;6319;3252;3442;2809;3901;3396
NMG90_23700;7387;10580;6191;4176;6144;4270;7282;4943;3733;8556;4302;3288
NMG90_16450;10724;8032;4940;5096;5386;8067;7444;8062;4613;7484;5292;6528
NMG90_21295;398;199;134;166;139;161;232;226;67;128;151;167
NMG90_20155;60;30;36;46;26;15;53;46;76;76;47;35
NMG90_11030;927;1189;923;675;939;1154;833;1156;610;912;741;645
NMG90_11760;1208;779;1809;2082;980;537;1772;1054;1835;979;1266;2289
NMG90_10780;85;105;85;84;47;57;129;68;86;64;72;120
NMG90_10575;7;1;1;0;6;0;2;4;1;1;7;3
NMG90_15960;14054;13477;6813;8062;8879;15735;10242;16248;6769;11101;8853;8291
NMG90_14230;8307;5802;4016;5150;4540;4390;6531;6290;5113;6357;4632;6453
NMG90_11560;326;281;308;217;178;210;274;229;242;327;232;175
NMG90_01795;5877;5454;6934;5901;4004;5727;6272;4884;6394;5413;6267;4588
NMG90_01520;600;466;521;496;284;348;756;457;546;553;553;580
NMG90_08805;101;77;94;68;82;113;82;64;90;155;87;82
NMG90_01705;52;33;28;44;37;57;24;27;30;57;45;22
NMG90_02555;189;142;166;143;152;181;175;163;202;231;169;216
NMG90_00525;257;227;187;194;130;168;269;163;150;237;157;181
NMG90_13115;129;58;67;84;64;82;126;88;51;138;58;91
NMG90_25125;1152;1166;1174;1459;853;849;1586;978;1256;1355;1235;944
NMG90_10665;799;800;900;899;585;747;1086;672;940;999;779;685
NMG90_16355;2260;2444;2412;2070;1558;1764;3178;2316;2490;3151;2468;1744
NMG90_14740;49484;37367;17854;24347;23424;20047;30560;40210;25457;32741;22643;37758
NMG90_04950;3025;2842;4744;3249;2463;2764;4049;2977;3193;3916;2899;2225
NMG90_25150;848;984;1234;1448;665;728;2006;920;1505;1825;1325;1233
NMG90_19295;5787;4734;4737;5314;4092;3668;7124;4926;4084;7690;4364;4400
NMG90_10975;298;214;269;205;228;271;271;218;230;430;127;173
NMG90_07310;15469;8014;6764;4614;4426;11464;4960;7757;1375;5122;5978;2249
NMG90_17945;35206;31531;24747;26081;24568;26386;30725;29313;16420;34318;20987;19954
NMG90_14240;7996;5894;3645;4886;4160;4792;6112;6072;4611;6226;4434;6340
NMG90_14430;3147;2597;1827;2115;1924;1988;2885;2645;1799;3583;1728;2039
NMG90_20195;1233;1246;1624;1967;1107;1060;2165;975;2047;1810;1459;1467
